ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,VyMDzX-byP1K8-PKJ7rO,VyMDzX-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5432,ocds-lcuori-5432/3-contract,nz022K-byP1K8,nz022K,Registro Nacional de las Personas
ocds-lcuori-5432,ocds-lcuori-5432/3-contract,nz022K-byP1K8-OzGAKn,nz022K-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5431,ocds-lcuori-5431/3-contract,7zv12r-wrLByx,7zv12r,Secretaria de Educacion
ocds-lcuori-5431,ocds-lcuori-5431/3-contract,7zv12r-wrLByx-ero6KM,7zv12r-wrLByx,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COLON
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,7zvqGr-byP1K8,7zvqGr,Comision Nacional de Bancos y Seguros
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,7zvqGr-byP1K8-JyjxrP,7zvqGr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5437,ocds-lcuori-5437/3-contract,7zvqGr-byP1K8,7zvqGr,Comision Nacional de Bancos y Seguros
ocds-lcuori-5437,ocds-lcuori-5437/3-contract,7zvqGr-byP1K8-JyjxrP,7zvqGr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,7zvqGr-byP1K8,7zvqGr,Comision Nacional de Bancos y Seguros
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,7zvqGr-byP1K8-JyjxrP,7zvqGr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,7zvqGr-byP1K8,7zvqGr,Comision Nacional de Bancos y Seguros
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,7zvqGr-byP1K8-JyjxrP,7zvqGr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5445,ocds-lcuori-5445/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5445,ocds-lcuori-5445/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5446,ocds-lcuori-5446/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5446,ocds-lcuori-5446/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5442,ocds-lcuori-5442/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5442,ocds-lcuori-5442/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5443,ocds-lcuori-5443/3-contract,7zvqGr-byP1K8,7zvqGr,Comision Nacional de Bancos y Seguros
ocds-lcuori-5443,ocds-lcuori-5443/3-contract,7zvqGr-byP1K8-JyjxrP,7zvqGr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5449,ocds-lcuori-5449/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5449,ocds-lcuori-5449/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5450,ocds-lcuori-5450/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5450,ocds-lcuori-5450/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5451,ocds-lcuori-5451/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5451,ocds-lcuori-5451/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5448,ocds-lcuori-5448/3-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-5448,ocds-lcuori-5448/3-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5456,ocds-lcuori-5456/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5456,ocds-lcuori-5456/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5453,ocds-lcuori-5453/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5453,ocds-lcuori-5453/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5454,ocds-lcuori-5454/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5454,ocds-lcuori-5454/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5467,ocds-lcuori-5467/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5467,ocds-lcuori-5467/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5466,ocds-lcuori-5466/3-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-5466,ocds-lcuori-5466/3-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5468,ocds-lcuori-5468/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5468,ocds-lcuori-5468/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5470,ocds-lcuori-5470/3-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-5470,ocds-lcuori-5470/3-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5473,ocds-lcuori-5473/3-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-5473,ocds-lcuori-5473/3-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5472,ocds-lcuori-5472/3-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-5472,ocds-lcuori-5472/3-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5474,ocds-lcuori-5474/3-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-5474,ocds-lcuori-5474/3-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5478,ocds-lcuori-5478/3-contract,byPdJy-byP1K8,byPdJy,Instituto Hondure?o de Seguridad Social
ocds-lcuori-5478,ocds-lcuori-5478/3-contract,byPdJy-byP1K8-byP1K8,byPdJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5477,ocds-lcuori-5477/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5477,ocds-lcuori-5477/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5479,ocds-lcuori-5479/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5479,ocds-lcuori-5479/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5482,ocds-lcuori-5482/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5482,ocds-lcuori-5482/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5481,ocds-lcuori-5481/3-contract,byPdJy-byP1K8,byPdJy,Instituto Hondure?o de Seguridad Social
ocds-lcuori-5481,ocds-lcuori-5481/3-contract,byPdJy-byP1K8-byP1K8,byPdJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5483,ocds-lcuori-5483/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5483,ocds-lcuori-5483/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5484,ocds-lcuori-5484/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5484,ocds-lcuori-5484/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5485,ocds-lcuori-5485/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5485,ocds-lcuori-5485/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5491,ocds-lcuori-5491/3-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-5491,ocds-lcuori-5491/3-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5493,ocds-lcuori-5493/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5493,ocds-lcuori-5493/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5494,ocds-lcuori-5494/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5494,ocds-lcuori-5494/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5496,ocds-lcuori-5496/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5496,ocds-lcuori-5496/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5497,ocds-lcuori-5497/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5497,ocds-lcuori-5497/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5500,ocds-lcuori-5500/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5500,ocds-lcuori-5500/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5505,ocds-lcuori-5505/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5505,ocds-lcuori-5505/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5506,ocds-lcuori-5506/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5506,ocds-lcuori-5506/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5507,ocds-lcuori-5507/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5507,ocds-lcuori-5507/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5502,ocds-lcuori-5502/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5502,ocds-lcuori-5502/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5503,ocds-lcuori-5503/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5503,ocds-lcuori-5503/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5511,ocds-lcuori-5511/3-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-5511,ocds-lcuori-5511/3-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5509,ocds-lcuori-5509/3-contract,7zv12r-wrLByx,7zv12r,Secretaria de Educacion
ocds-lcuori-5509,ocds-lcuori-5509/3-contract,7zv12r-wrLByx-ero6KM,7zv12r-wrLByx,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COLON
ocds-lcuori-5514,ocds-lcuori-5514/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5514,ocds-lcuori-5514/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5515,ocds-lcuori-5515/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5515,ocds-lcuori-5515/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5513,ocds-lcuori-5513/3-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-5513,ocds-lcuori-5513/3-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5517,ocds-lcuori-5517/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5517,ocds-lcuori-5517/3-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5519,ocds-lcuori-5519/3-contract,7zv12r-by4Gzd,7zv12r,Secretaria de Educacion
ocds-lcuori-5519,ocds-lcuori-5519/3-contract,7zv12r-by4Gzd-DznPKL,7zv12r-by4Gzd,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COPAN
ocds-lcuori-5520,ocds-lcuori-5520/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5520,ocds-lcuori-5520/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5521,ocds-lcuori-5521/3-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-5521,ocds-lcuori-5521/3-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5522,ocds-lcuori-5522/3-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-5522,ocds-lcuori-5522/3-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5526,ocds-lcuori-5526/3-contract,7zv12r-by4Gzd,7zv12r,Secretaria de Educacion
ocds-lcuori-5526,ocds-lcuori-5526/3-contract,7zv12r-by4Gzd-DznPKL,7zv12r-by4Gzd,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COPAN
ocds-lcuori-5527,ocds-lcuori-5527/3-contract,7zv12r-by4Gzd,7zv12r,Secretaria de Educacion
ocds-lcuori-5527,ocds-lcuori-5527/3-contract,7zv12r-by4Gzd-DznPKL,7zv12r-by4Gzd,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COPAN
ocds-lcuori-5531,ocds-lcuori-5531/3-contract,7zv12r-by4Gzd,7zv12r,Secretaria de Educacion
ocds-lcuori-5531,ocds-lcuori-5531/3-contract,7zv12r-by4Gzd-DznPKL,7zv12r-by4Gzd,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COPAN
ocds-lcuori-5532,ocds-lcuori-5532/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5532,ocds-lcuori-5532/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5530,ocds-lcuori-5530/3-contract,7zv12r-by4Gzd,7zv12r,Secretaria de Educacion
ocds-lcuori-5530,ocds-lcuori-5530/3-contract,7zv12r-by4Gzd-DznPKL,7zv12r-by4Gzd,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COPAN
ocds-lcuori-5535,ocds-lcuori-5535/3-contract,ArxklK-byP1K8,ArxklK,Universidad de Ciencias Forestales
ocds-lcuori-5535,ocds-lcuori-5535/3-contract,ArxklK-byP1K8-byP1K8,ArxklK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5536,ocds-lcuori-5536/3-contract,ArxklK-byP1K8,ArxklK,Universidad de Ciencias Forestales
ocds-lcuori-5536,ocds-lcuori-5536/3-contract,ArxklK-byP1K8-byP1K8,ArxklK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5533,ocds-lcuori-5533/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5533,ocds-lcuori-5533/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5537,ocds-lcuori-5537/3-contract,ArxklK-byP1K8,ArxklK,Universidad de Ciencias Forestales
ocds-lcuori-5537,ocds-lcuori-5537/3-contract,ArxklK-byP1K8-byP1K8,ArxklK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5538,ocds-lcuori-5538/3-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-5538,ocds-lcuori-5538/3-contract,NzBWWy-byP1K8-NzBWyw,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5539,ocds-lcuori-5539/3-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-5539,ocds-lcuori-5539/3-contract,NzBWWy-byP1K8-NzBWyw,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5540,ocds-lcuori-5540/3-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-5540,ocds-lcuori-5540/3-contract,NzBWWy-byP1K8-NzBWyw,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5618,ocds-lcuori-5618/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5618,ocds-lcuori-5618/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5542,ocds-lcuori-5542/3-contract,5y28Zr-byP1K8,5y28Zr,Direccion Investigacion y Evaluacion de la Carrera Policial
ocds-lcuori-5542,ocds-lcuori-5542/3-contract,5y28Zr-byP1K8-byP1K8,5y28Zr-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5543,ocds-lcuori-5543/3-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-5543,ocds-lcuori-5543/3-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5545,ocds-lcuori-5545/3-contract,5y28Zr-byP1K8,5y28Zr,Direccion Investigacion y Evaluacion de la Carrera Policial
ocds-lcuori-5545,ocds-lcuori-5545/3-contract,5y28Zr-byP1K8-byP1K8,5y28Zr-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5551,ocds-lcuori-5551/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5551,ocds-lcuori-5551/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5619,ocds-lcuori-5619/3-contract,NrAEr4-byP1K8,NrAEr4,Fondo Hondure?o de Inversion Social
ocds-lcuori-5619,ocds-lcuori-5619/3-contract,NrAEr4-byP1K8-byP1K8,NrAEr4-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5548,ocds-lcuori-5548/3-contract,5y28Zr-byP1K8,5y28Zr,Direccion Investigacion y Evaluacion de la Carrera Policial
ocds-lcuori-5548,ocds-lcuori-5548/3-contract,5y28Zr-byP1K8-byP1K8,5y28Zr-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5549,ocds-lcuori-5549/3-contract,5y28Zr-byP1K8,5y28Zr,Direccion Investigacion y Evaluacion de la Carrera Policial
ocds-lcuori-5549,ocds-lcuori-5549/3-contract,5y28Zr-byP1K8-byP1K8,5y28Zr-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5555,ocds-lcuori-5555/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5555,ocds-lcuori-5555/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5556,ocds-lcuori-5556/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5556,ocds-lcuori-5556/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5553,ocds-lcuori-5553/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5553,ocds-lcuori-5553/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5554,ocds-lcuori-5554/3-contract,ero6KM-byP1K8,ero6KM,Instituto de la Propiedad
ocds-lcuori-5554,ocds-lcuori-5554/3-contract,ero6KM-byP1K8-RyYNKL,ero6KM-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5560,ocds-lcuori-5560/3-contract,gywRvz-byP1K8,gywRvz,Secretaria de Trabajo y Seguridad Social
ocds-lcuori-5560,ocds-lcuori-5560/3-contract,gywRvz-byP1K8-byP1K8,gywRvz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5561,ocds-lcuori-5561/3-contract,gywRvz-byP1K8,gywRvz,Secretaria de Trabajo y Seguridad Social
ocds-lcuori-5561,ocds-lcuori-5561/3-contract,gywRvz-byP1K8-byP1K8,gywRvz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5558,ocds-lcuori-5558/3-contract,gywRvz-byP1K8,gywRvz,Secretaria de Trabajo y Seguridad Social
ocds-lcuori-5558,ocds-lcuori-5558/3-contract,gywRvz-byP1K8-byP1K8,gywRvz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5562,ocds-lcuori-5562/3-contract,gywRvz-byP1K8,gywRvz,Secretaria de Trabajo y Seguridad Social
ocds-lcuori-5562,ocds-lcuori-5562/3-contract,gywRvz-byP1K8-byP1K8,gywRvz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5567,ocds-lcuori-5567/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5567,ocds-lcuori-5567/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5568,ocds-lcuori-5568/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5568,ocds-lcuori-5568/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5570,ocds-lcuori-5570/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5570,ocds-lcuori-5570/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5564,ocds-lcuori-5564/3-contract,gywRvz-byP1K8,gywRvz,Secretaria de Trabajo y Seguridad Social
ocds-lcuori-5564,ocds-lcuori-5564/3-contract,gywRvz-byP1K8-byP1K8,gywRvz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5565,ocds-lcuori-5565/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5565,ocds-lcuori-5565/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5571,ocds-lcuori-5571/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5571,ocds-lcuori-5571/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,byQwDr-byP1K8,byQwDr,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,byQwDr-byP1K8-lzWOzp,byQwDr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5575,ocds-lcuori-5575/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5575,ocds-lcuori-5575/3-contract,Dzn3Py-byP1K8-JyjxrP,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5579,ocds-lcuori-5579/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5579,ocds-lcuori-5579/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5580,ocds-lcuori-5580/3-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-5580,ocds-lcuori-5580/3-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,byQwDr-byP1K8,byQwDr,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,byQwDr-byP1K8-lzWOzp,byQwDr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,byQwDr-byP1K8,byQwDr,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,byQwDr-byP1K8-lzWOzp,byQwDr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5585,ocds-lcuori-5585/3-contract,7zv12r-by4Gzd,7zv12r,Secretaria de Educacion
ocds-lcuori-5585,ocds-lcuori-5585/3-contract,7zv12r-by4Gzd-DznPKL,7zv12r-by4Gzd,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE COPAN
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,Dzn3Py-byP1K8-prbvrM,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,Dzn3Py-byP1K8-prbvrM,Dzn3Py-byP1K8,GERENCIA CENTRAL
