ocid,id,language,publisher/name,date,tender/id,tender/localProcurementCategory,tender/procurementMethodDetails,tender/procurementMethod,tag,initiationType,buyer/id,buyer/name
ocds-lcuori-5287,ocds-lcuori-5287/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T11:44:04-06:00,5287,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5285,ocds-lcuori-5285/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T11:24:52-06:00,5285,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5286,ocds-lcuori-5286/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T11:27:27-06:00,5286,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5290,ocds-lcuori-5290/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T13:22:51-06:00,5290,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-6Kdoye,DIRECCION  DE ENERGIA
ocds-lcuori-5289,ocds-lcuori-5289/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T13:18:47-06:00,5289,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-6Kdoye,DIRECCION  DE ENERGIA
ocds-lcuori-5294,ocds-lcuori-5294/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T14:42:58-06:00,5294,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5295,ocds-lcuori-5295/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T14:48:59-06:00,5295,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5296,ocds-lcuori-5296/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T14:56:52-06:00,5296,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5297,ocds-lcuori-5297/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T15:00:45-06:00,5297,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5298,ocds-lcuori-5298/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T15:08:26-06:00,5298,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5301,ocds-lcuori-5301/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T15:39:38-06:00,5301,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5302,ocds-lcuori-5302/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T15:44:43-06:00,5302,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5300,ocds-lcuori-5300/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T15:36:25-06:00,5300,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5321,ocds-lcuori-5321/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:31:21-06:00,5321,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5306,ocds-lcuori-5306/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T20:31:13-06:00,5306,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5305,ocds-lcuori-5305/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T17:58:39-06:00,5305,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5307,ocds-lcuori-5307/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T09:33:17-06:00,5307,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5308,ocds-lcuori-5308/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T10:42:07-06:00,5308,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-wr13yl-xzkQKd,DIRECCION HOSPITAL GENERAL SAN FELIPE
ocds-lcuori-5322,ocds-lcuori-5322/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:35:56-06:00,5322,goodsOrServices,Convenio Marco,open,contract,tender,lzlmEy-byP1K8-RyYNKL,GERENCIA ADMINISTRATIVA
ocds-lcuori-5316,ocds-lcuori-5316/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T13:35:36-06:00,5316,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-5317,ocds-lcuori-5317/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T13:40:51-06:00,5317,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-5319,ocds-lcuori-5319/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:03:28-06:00,5319,goodsOrServices,Convenio Marco,open,contract,tender,xK3Nqy-byP1K8-byP1K8,ACTIVIDADES CENTRALES
ocds-lcuori-5320,ocds-lcuori-5320/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:18:37-06:00,5320,goodsOrServices,Convenio Marco,open,contract,tender,xK3Nqy-byP1K8-byP1K8,ACTIVIDADES CENTRALES
ocds-lcuori-5311,ocds-lcuori-5311/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T11:22:48-06:00,5311,goodsOrServices,Convenio Marco,open,contract,tender,xK3Nqy-byP1K8-byP1K8,ACTIVIDADES CENTRALES
ocds-lcuori-5312,ocds-lcuori-5312/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T12:03:42-06:00,5312,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5314,ocds-lcuori-5314/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T13:29:40-06:00,5314,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5325,ocds-lcuori-5325/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:49:41-06:00,5325,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5326,ocds-lcuori-5326/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:54:54-06:00,5326,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5327,ocds-lcuori-5327/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:57:41-06:00,5327,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5324,ocds-lcuori-5324/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T15:43:33-06:00,5324,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5331,ocds-lcuori-5331/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T16:13:31-06:00,5331,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5332,ocds-lcuori-5332/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T16:23:48-06:00,5332,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5329,ocds-lcuori-5329/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T16:05:50-06:00,5329,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5336,ocds-lcuori-5336/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T17:37:59-06:00,5336,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5339,ocds-lcuori-5339/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T10:32:33-06:00,5339,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-lzWOzp,DIRECCION DE BIODIVERSIDAD
ocds-lcuori-5340,ocds-lcuori-5340/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T10:42:48-06:00,5340,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-lzWOzp,DIRECCION DE BIODIVERSIDAD
ocds-lcuori-5338,ocds-lcuori-5338/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T10:32:05-06:00,5338,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-lzWOzp,DIRECCION DE BIODIVERSIDAD
ocds-lcuori-5346,ocds-lcuori-5346/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T13:49:34-06:00,5346,goodsOrServices,Convenio Marco,open,contract,tender,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5347,ocds-lcuori-5347/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T13:58:25-06:00,5347,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5344,ocds-lcuori-5344/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T13:24:18-06:00,5344,goodsOrServices,Convenio Marco,open,contract,tender,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5348,ocds-lcuori-5348/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T14:05:50-06:00,5348,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5349,ocds-lcuori-5349/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T14:10:56-06:00,5349,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5350,ocds-lcuori-5350/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T15:02:20-06:00,5350,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-VyOdKM,UNIDAD DE MODERNIZACION Y REFORMA INSTITUCIONAL
ocds-lcuori-5351,ocds-lcuori-5351/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T15:11:31-06:00,5351,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-VyOdKM,UNIDAD DE MODERNIZACION Y REFORMA INSTITUCIONAL
ocds-lcuori-5360,ocds-lcuori-5360/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T10:38:17-06:00,5360,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5354,ocds-lcuori-5354/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T15:26:24-06:00,5354,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-lzWOzp,DIRECCION DE BIODIVERSIDAD
ocds-lcuori-5355,ocds-lcuori-5355/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T09:43:04-06:00,5355,goodsOrServices,Convenio Marco,open,contract,tender,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5353,ocds-lcuori-5353/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-19T15:24:23-06:00,5353,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-lzWOzp,DIRECCION DE BIODIVERSIDAD
ocds-lcuori-5358,ocds-lcuori-5358/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T10:29:13-06:00,5358,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5357,ocds-lcuori-5357/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T10:21:47-06:00,5357,goodsOrServices,Convenio Marco,open,contract,tender,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5359,ocds-lcuori-5359/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T10:36:49-06:00,5359,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5364,ocds-lcuori-5364/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T11:43:03-06:00,5364,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-byP1K8,DESPACHO MINISTERIAL
ocds-lcuori-5365,ocds-lcuori-5365/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T15:31:59-06:00,5365,goodsOrServices,Convenio Marco,open,contract,tender,lzlmEy-byP1K8-RyYNKL,GERENCIA ADMINISTRATIVA
ocds-lcuori-5362,ocds-lcuori-5362/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T11:39:56-06:00,5362,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-byP1K8,DESPACHO MINISTERIAL
ocds-lcuori-5363,ocds-lcuori-5363/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T11:40:17-06:00,5363,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-byP1K8,DESPACHO MINISTERIAL
ocds-lcuori-5368,ocds-lcuori-5368/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T16:25:23-06:00,5368,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5372,ocds-lcuori-5372/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T16:45:28-06:00,5372,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5373,ocds-lcuori-5373/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T16:51:42-06:00,5373,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5371,ocds-lcuori-5371/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-20T16:37:11-06:00,5371,goodsOrServices,Convenio Marco,open,contract,tender,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5374,ocds-lcuori-5374/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T09:25:46-06:00,5374,goodsOrServices,Convenio Marco,open,contract,tender,5zp36r-byP1K8-RyYNKL,GERENCIA ADMINISTRATIVA
ocds-lcuori-5377,ocds-lcuori-5377/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T09:41:16-06:00,5377,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5380,ocds-lcuori-5380/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T09:49:06-06:00,5380,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5381,ocds-lcuori-5381/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T09:51:51-06:00,5381,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5376,ocds-lcuori-5376/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T09:40:38-06:00,5376,goodsOrServices,Convenio Marco,open,contract,tender,5zp36r-byP1K8-RyYNKL,GERENCIA ADMINISTRATIVA
ocds-lcuori-5378,ocds-lcuori-5378/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T09:45:02-06:00,5378,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5385,ocds-lcuori-5385/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T11:34:48-06:00,5385,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5386,ocds-lcuori-5386/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T11:42:29-06:00,5386,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5383,ocds-lcuori-5383/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T11:14:31-06:00,5383,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5384,ocds-lcuori-5384/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T11:17:36-06:00,5384,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5388,ocds-lcuori-5388/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T13:27:35-06:00,5388,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5389,ocds-lcuori-5389/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T13:32:26-06:00,5389,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5391,ocds-lcuori-5391/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T13:50:15-06:00,5391,goodsOrServices,Convenio Marco,open,contract,tender,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5392,ocds-lcuori-5392/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T14:02:32-06:00,5392,goodsOrServices,Convenio Marco,open,contract,tender,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5394,ocds-lcuori-5394/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T14:14:21-06:00,5394,goodsOrServices,Convenio Marco,open,contract,tender,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5396,ocds-lcuori-5396/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T14:51:34-06:00,5396,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5397,ocds-lcuori-5397/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T14:53:56-06:00,5397,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5398,ocds-lcuori-5398/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T15:43:52-06:00,5398,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5401,ocds-lcuori-5401/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T16:04:21-06:00,5401,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5403,ocds-lcuori-5403/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T16:16:25-06:00,5403,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5404,ocds-lcuori-5404/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T16:22:03-06:00,5404,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5400,ocds-lcuori-5400/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T16:03:08-06:00,5400,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-5402,ocds-lcuori-5402/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-21T16:05:59-06:00,5402,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-5409,ocds-lcuori-5409/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-24T11:47:18-06:00,5409,goodsOrServices,Convenio Marco,open,contract,tender,ero6KM-byP1K8-RyYNKL,DIRECCION GENERAL DE CATASTRO Y CARTOGRAFIA
ocds-lcuori-5406,ocds-lcuori-5406/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-24T10:25:08-06:00,5406,goodsOrServices,Convenio Marco,open,contract,tender,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5413,ocds-lcuori-5413/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-24T13:00:43-06:00,5413,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5414,ocds-lcuori-5414/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-24T13:16:34-06:00,5414,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T09:48:02-06:00,5417,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5416,ocds-lcuori-5416/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-24T13:40:24-06:00,5416,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T09:54:11-06:00,5418,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
