ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-213641,ocds-lcuori-213641/2-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-213641,ocds-lcuori-213641/2-contract,NzBwJy-byP1K8-prbvrM,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213652,ocds-lcuori-213652/2-contract,lzlBXK-ZK59Kp,lzlBXK,Secretaria de Salud
ocds-lcuori-213652,ocds-lcuori-213652/2-contract,lzlBXK-ZK59Kp-RKZayY,lzlBXK-ZK59Kp,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE COPAN
ocds-lcuori-213663,ocds-lcuori-213663/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-213663,ocds-lcuori-213663/2-contract,nz04Yz-byP1K8-7zv2zR,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-213664,ocds-lcuori-213664/3-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-213664,ocds-lcuori-213664/3-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213666,ocds-lcuori-213666/2-contract,byP0Ey-byP1K8,byP0Ey,Banco Hondure?o para la Produccion y la Vivienda
ocds-lcuori-213666,ocds-lcuori-213666/2-contract,byP0Ey-byP1K8-7zv2zR,byP0Ey-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212816,ocds-lcuori-212816/2-contract,lzlBXK-gywern,lzlBXK,Secretaria de Salud
ocds-lcuori-212816,ocds-lcuori-212816/2-contract,lzlBXK-gywern-OK94yQ,lzlBXK-gywern,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE ATLANTIDA
ocds-lcuori-212817,ocds-lcuori-212817/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-212817,ocds-lcuori-212817/2-contract,nz04Yz-byP1K8-7zv2zR,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-212830,ocds-lcuori-212830/4-contract,NzBo0y-byP1K8,NzBo0y,Banco Central de Honduras
ocds-lcuori-212830,ocds-lcuori-212830/4-contract,NzBo0y-byP1K8-by4Gzd,NzBo0y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212838,ocds-lcuori-212838/2-contract,byP0Ey-byP1K8,byP0Ey,Banco Hondure?o para la Produccion y la Vivienda
ocds-lcuori-212838,ocds-lcuori-212838/2-contract,byP0Ey-byP1K8-7zv2zR,byP0Ey-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212839,ocds-lcuori-212839/2-contract,lzlBXK-byP1K8,lzlBXK,Secretaria de Salud
ocds-lcuori-212839,ocds-lcuori-212839/2-contract,lzlBXK-byP1K8-6KdGoy,lzlBXK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212860,ocds-lcuori-212860/2-contract,lzlBXK-byP1K8,lzlBXK,Secretaria de Salud
ocds-lcuori-212860,ocds-lcuori-212860/2-contract,lzlBXK-byP1K8-6KdGoy,lzlBXK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212862,ocds-lcuori-212862/2-contract,7rEMr2-byP1K8,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-212862,ocds-lcuori-212862/2-contract,7rEMr2-byP1K8-JyjxrP,7rEMr2-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212871,ocds-lcuori-212871/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212871,ocds-lcuori-212871/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212872,ocds-lcuori-212872/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212872,ocds-lcuori-212872/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212882,ocds-lcuori-212882/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212882,ocds-lcuori-212882/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212904,ocds-lcuori-212904/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212904,ocds-lcuori-212904/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212915,ocds-lcuori-212915/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212915,ocds-lcuori-212915/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212916,ocds-lcuori-212916/2-contract,byQwDr-byP1K8,byQwDr,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-212916,ocds-lcuori-212916/2-contract,byQwDr-byP1K8-byP11K,byQwDr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212926,ocds-lcuori-212926/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212926,ocds-lcuori-212926/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212928,ocds-lcuori-212928/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212928,ocds-lcuori-212928/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212929,ocds-lcuori-212929/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212929,ocds-lcuori-212929/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212937,ocds-lcuori-212937/2-contract,RyYlqz-byP1K8,RyYlqz,Instituto de Credito Educativo
ocds-lcuori-212937,ocds-lcuori-212937/2-contract,RyYlqz-byP1K8-by4Gzd,RyYlqz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212938,ocds-lcuori-212938/2-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-212938,ocds-lcuori-212938/2-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212948,ocds-lcuori-212948/2-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-212948,ocds-lcuori-212948/2-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212959,ocds-lcuori-212959/2-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-212959,ocds-lcuori-212959/2-contract,Dzn3Py-byP1K8-NzBWyw,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212970,ocds-lcuori-212970/3-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212970,ocds-lcuori-212970/3-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212971,ocds-lcuori-212971/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212971,ocds-lcuori-212971/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212973,ocds-lcuori-212973/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-212973,ocds-lcuori-212973/2-contract,NzBWWy-byP1K8-OK94yQ,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213674,ocds-lcuori-213674/2-contract,BzX2jK-byP1K8,BzX2jK,Instituto Nacional Penitenciario
ocds-lcuori-213674,ocds-lcuori-213674/2-contract,BzX2jK-byP1K8-byP1K8,BzX2jK-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-213696,ocds-lcuori-213696/2-contract,yYNRRK-byP1K8,yYNRRK,Instituto de Prevision Social de los Empleados de la UNAH
ocds-lcuori-213696,ocds-lcuori-213696/2-contract,yYNRRK-byP1K8-byP1K8,yYNRRK-byP1K8,Gerencia Central
ocds-lcuori-213707,ocds-lcuori-213707/2-contract,lzlBXK-ZK59Kp,lzlBXK,Secretaria de Salud
ocds-lcuori-213707,ocds-lcuori-213707/2-contract,lzlBXK-ZK59Kp-RKZayY,lzlBXK-ZK59Kp,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE COPAN
ocds-lcuori-213718,ocds-lcuori-213718/2-contract,rNxn0y-byP1K8,rNxn0y,"Sistema Nacional de Emergencias Nueve, Uno, Uno (911)"
ocds-lcuori-213718,ocds-lcuori-213718/2-contract,rNxn0y-byP1K8-byP1K8,rNxn0y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213730,ocds-lcuori-213730/2-contract,rNxn0y-byP1K8,rNxn0y,"Sistema Nacional de Emergencias Nueve, Uno, Uno (911)"
ocds-lcuori-213730,ocds-lcuori-213730/2-contract,rNxn0y-byP1K8-byP1K8,rNxn0y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213731,ocds-lcuori-213731/2-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-213731,ocds-lcuori-213731/2-contract,prb3pz-byP1K8-lzWOzp,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213732,ocds-lcuori-213732/2-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-213732,ocds-lcuori-213732/2-contract,prb3pz-byP1K8-lzWOzp,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213734,ocds-lcuori-213734/3-contract,7zv12r-xK3qzP,7zv12r,Secretaria de Educacion
ocds-lcuori-213734,ocds-lcuori-213734/3-contract,7zv12r-xK3qzP-PKJ7rO,7zv12r-xK3qzP,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE CHOLUTECA
ocds-lcuori-212981,ocds-lcuori-212981/2-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-212981,ocds-lcuori-212981/2-contract,Dzn3Py-byP1K8-by4Gzd,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-212992,ocds-lcuori-212992/2-contract,lzlBXK-byQqyG,lzlBXK,Secretaria de Salud
ocds-lcuori-212992,ocds-lcuori-212992/2-contract,lzlBXK-byQqyG-qyVbya,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES
ocds-lcuori-213014,ocds-lcuori-213014/2-contract,7rEMr2-NzBWyw,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-213014,ocds-lcuori-213014/2-contract,7rEMr2-NzBWyw-NzBWyw,7rEMr2-NzBWyw,GERENCIA DE PROYECTOS
ocds-lcuori-213025,ocds-lcuori-213025/2-contract,7rEMr2-byP1K8,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-213025,ocds-lcuori-213025/2-contract,7rEMr2-byP1K8-VzaYzq,7rEMr2-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217793,ocds-lcuori-217793/2-contract,zloEAr-byP1K8,zloEAr,Servicio de Administracion de Rentas
ocds-lcuori-217793,ocds-lcuori-217793/2-contract,zloEAr-byP1K8-byP1K8,zloEAr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217794,ocds-lcuori-217794/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217794,ocds-lcuori-217794/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217795,ocds-lcuori-217795/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217795,ocds-lcuori-217795/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217797,ocds-lcuori-217797/2-contract,RyYx4z-byP1K8,RyYx4z,Empresa Hondure?a de Telecomunicaciones
ocds-lcuori-217797,ocds-lcuori-217797/2-contract,RyYx4z-byP1K8-prbvrM,RyYx4z-byP1K8,GERENCIA CENTRAL (GERENCIA DE FINANZAS)
ocds-lcuori-217800,ocds-lcuori-217800/2-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-217800,ocds-lcuori-217800/2-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217801,ocds-lcuori-217801/2-contract,7rEaPr-byP1K8,7rEaPr,"Direccion de la Ni?ez, Adolescencia y Familia"
ocds-lcuori-217801,ocds-lcuori-217801/2-contract,7rEaPr-byP1K8-byP1K8,7rEaPr-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-217802,ocds-lcuori-217802/2-contract,yOnolz-byP1K8,yOnolz,"Comite Nacional de Prevencion contra la Tortura, Tratos Crueles, Inhumanos y Degradantes"
ocds-lcuori-217802,ocds-lcuori-217802/2-contract,yOnolz-byP1K8-byP1K8,yOnolz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217804,ocds-lcuori-217804/2-contract,7rEaPr-byP1K8,7rEaPr,"Direccion de la Ni?ez, Adolescencia y Familia"
ocds-lcuori-217804,ocds-lcuori-217804/2-contract,7rEaPr-byP1K8-byP1K8,7rEaPr-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-217805,ocds-lcuori-217805/2-contract,7rEaPr-byP1K8,7rEaPr,"Direccion de la Ni?ez, Adolescencia y Familia"
ocds-lcuori-217805,ocds-lcuori-217805/2-contract,7rEaPr-byP1K8-byP1K8,7rEaPr-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-217807,ocds-lcuori-217807/2-contract,zloEAr-byP1K8,zloEAr,Servicio de Administracion de Rentas
ocds-lcuori-217807,ocds-lcuori-217807/2-contract,zloEAr-byP1K8-byP1K8,zloEAr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217808,ocds-lcuori-217808/2-contract,zloEAr-byP1K8,zloEAr,Servicio de Administracion de Rentas
ocds-lcuori-217808,ocds-lcuori-217808/2-contract,zloEAr-byP1K8-byP1K8,zloEAr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217809,ocds-lcuori-217809/2-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-217809,ocds-lcuori-217809/2-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217811,ocds-lcuori-217811/2-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-217811,ocds-lcuori-217811/2-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217812,ocds-lcuori-217812/2-contract,zloEAr-byP1K8,zloEAr,Servicio de Administracion de Rentas
ocds-lcuori-217812,ocds-lcuori-217812/2-contract,zloEAr-byP1K8-byP1K8,zloEAr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217813,ocds-lcuori-217813/2-contract,by4dly-byP1K8,by4dly,Servicio Autonomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-217813,ocds-lcuori-217813/2-contract,by4dly-byP1K8-QrN6r0,by4dly-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217814,ocds-lcuori-217814/2-contract,NzBWyw-byP1K8,NzBWyw,Tribunal Superior de Cuentas
ocds-lcuori-217814,ocds-lcuori-217814/2-contract,NzBWyw-byP1K8-byP1K8,NzBWyw-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217815,ocds-lcuori-217815/2-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-217815,ocds-lcuori-217815/2-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217816,ocds-lcuori-217816/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217816,ocds-lcuori-217816/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217817,ocds-lcuori-217817/2-contract,by4dly-byP1K8,by4dly,Servicio Autonomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-217817,ocds-lcuori-217817/2-contract,by4dly-byP1K8-QrN6r0,by4dly-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217819,ocds-lcuori-217819/2-contract,NzBWyw-byP1K8,NzBWyw,Tribunal Superior de Cuentas
ocds-lcuori-217819,ocds-lcuori-217819/2-contract,NzBWyw-byP1K8-byP1K8,NzBWyw-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217820,ocds-lcuori-217820/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217820,ocds-lcuori-217820/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217821,ocds-lcuori-217821/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217821,ocds-lcuori-217821/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217822,ocds-lcuori-217822/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-217822,ocds-lcuori-217822/2-contract,nz04Yz-byP1K8-NzBWyw,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-217823,ocds-lcuori-217823/2-contract,mKebrp-byP1K8,mKebrp,Comision Permanente de Contingencias
ocds-lcuori-217823,ocds-lcuori-217823/2-contract,mKebrp-byP1K8-byP1K8,mKebrp-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217824,ocds-lcuori-217824/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217824,ocds-lcuori-217824/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213739,ocds-lcuori-213739/2-contract,rbwkMz-byP1K8,rbwkMz,Casa Presidencial
ocds-lcuori-213739,ocds-lcuori-213739/2-contract,rbwkMz-byP1K8-byP1K8,rbwkMz-byP1K8,Gerencia Central
ocds-lcuori-217825,ocds-lcuori-217825/2-contract,yYNRRK-byP1K8,yYNRRK,Instituto de Prevision Social de los Empleados de la UNAH
ocds-lcuori-217825,ocds-lcuori-217825/2-contract,yYNRRK-byP1K8-byP1K8,yYNRRK-byP1K8,Gerencia Central
ocds-lcuori-213740,ocds-lcuori-213740/2-contract,6KdEbr-byP1K8,6KdEbr,Tribunal Supremo Electoral
ocds-lcuori-213740,ocds-lcuori-213740/2-contract,6KdEbr-byP1K8-byP1K8,6KdEbr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217826,ocds-lcuori-217826/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217826,ocds-lcuori-217826/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213742,ocds-lcuori-213742/2-contract,6KdEbr-byP1K8,6KdEbr,Tribunal Supremo Electoral
ocds-lcuori-213742,ocds-lcuori-213742/2-contract,6KdEbr-byP1K8-byP1K8,6KdEbr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213743,ocds-lcuori-213743/2-contract,wrLvdy-byP1K8,wrLvdy,Instituto Nacional de Prevision del Magisterio
ocds-lcuori-213743,ocds-lcuori-213743/2-contract,wrLvdy-byP1K8-by4Gzd,wrLvdy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213744,ocds-lcuori-213744/2-contract,wrLvdy-byP1K8,wrLvdy,Instituto Nacional de Prevision del Magisterio
ocds-lcuori-213744,ocds-lcuori-213744/2-contract,wrLvdy-byP1K8-by4Gzd,wrLvdy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217829,ocds-lcuori-217829/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217829,ocds-lcuori-217829/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217830,ocds-lcuori-217830/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217830,ocds-lcuori-217830/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217831,ocds-lcuori-217831/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217831,ocds-lcuori-217831/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213747,ocds-lcuori-213747/2-contract,BzX9ny-byP1K8,BzX9ny,Procuraduria General de la Republica
ocds-lcuori-213747,ocds-lcuori-213747/2-contract,BzX9ny-byP1K8-byP1K8,BzX9ny-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217832,ocds-lcuori-217832/2-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-217832,ocds-lcuori-217832/2-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213748,ocds-lcuori-213748/2-contract,7rEMr2-NzBWyw,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-213748,ocds-lcuori-213748/2-contract,7rEMr2-NzBWyw-NzBWyw,7rEMr2-NzBWyw,GERENCIA DE PROYECTOS
ocds-lcuori-217843,ocds-lcuori-217843/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217843,ocds-lcuori-217843/2-contract,NzBkRy-byP1K8-DznPKL,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213749,ocds-lcuori-213749/2-contract,BzX9ny-byP1K8,BzX9ny,Procuraduria General de la Republica
ocds-lcuori-213749,ocds-lcuori-213749/2-contract,BzX9ny-byP1K8-byP1K8,BzX9ny-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213751,ocds-lcuori-213751/2-contract,BzX9ny-byP1K8,BzX9ny,Procuraduria General de la Republica
ocds-lcuori-213751,ocds-lcuori-213751/2-contract,BzX9ny-byP1K8-byP1K8,BzX9ny-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217855,ocds-lcuori-217855/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217855,ocds-lcuori-217855/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213752,ocds-lcuori-213752/2-contract,7rEMr2-byP1K8,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-213752,ocds-lcuori-213752/2-contract,7rEMr2-byP1K8-VzaYzq,7rEMr2-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217856,ocds-lcuori-217856/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217856,ocds-lcuori-217856/2-contract,NzBkRy-byP1K8-5y2ZyN,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213754,ocds-lcuori-213754/2-contract,6KdEbr-byP1K8,6KdEbr,Tribunal Supremo Electoral
ocds-lcuori-213754,ocds-lcuori-213754/2-contract,6KdEbr-byP1K8-byP1K8,6KdEbr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217857,ocds-lcuori-217857/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217857,ocds-lcuori-217857/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213755,ocds-lcuori-213755/2-contract,BzX9ny-byP1K8,BzX9ny,Procuraduria General de la Republica
ocds-lcuori-213755,ocds-lcuori-213755/2-contract,BzX9ny-byP1K8-byP1K8,BzX9ny-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217858,ocds-lcuori-217858/2-contract,K3X17r-byP1K8,K3X17r,Administracion Aduanera de Honduras
ocds-lcuori-217858,ocds-lcuori-217858/2-contract,K3X17r-byP1K8-byP1K8,K3X17r-byP1K8,Gerencia Central
ocds-lcuori-213757,ocds-lcuori-213757/2-contract,BzX9ny-byP1K8,BzX9ny,Procuraduria General de la Republica
ocds-lcuori-213757,ocds-lcuori-213757/2-contract,BzX9ny-byP1K8-byP1K8,BzX9ny-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217860,ocds-lcuori-217860/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217860,ocds-lcuori-217860/2-contract,NzBkRy-byP1K8-5y2ZyN,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217861,ocds-lcuori-217861/2-contract,lzlBXK-wrL0Br,lzlBXK,Secretaria de Salud
ocds-lcuori-217861,ocds-lcuori-217861/2-contract,lzlBXK-wrL0Br-NzBBWz,lzlBXK-wrL0Br,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE YORO
ocds-lcuori-213759,ocds-lcuori-213759/2-contract,rbwkMz-byP1K8,rbwkMz,Casa Presidencial
ocds-lcuori-213759,ocds-lcuori-213759/2-contract,rbwkMz-byP1K8-byP1K8,rbwkMz-byP1K8,Gerencia Central
ocds-lcuori-213760,ocds-lcuori-213760/2-contract,rNxn0y-byP1K8,rNxn0y,"Sistema Nacional de Emergencias Nueve, Uno, Uno (911)"
ocds-lcuori-213760,ocds-lcuori-213760/2-contract,rNxn0y-byP1K8-byP1K8,rNxn0y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213761,ocds-lcuori-213761/2-contract,rNxn0y-byP1K8,rNxn0y,"Sistema Nacional de Emergencias Nueve, Uno, Uno (911)"
ocds-lcuori-213761,ocds-lcuori-213761/2-contract,rNxn0y-byP1K8-byP1K8,rNxn0y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217862,ocds-lcuori-217862/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-217862,ocds-lcuori-217862/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-213762,ocds-lcuori-213762/2-contract,NzBo0y-byP1K8,NzBo0y,Banco Central de Honduras
ocds-lcuori-213762,ocds-lcuori-213762/2-contract,NzBo0y-byP1K8-NrAEr4,NzBo0y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217863,ocds-lcuori-217863/2-contract,K3X17r-byP1K8,K3X17r,Administracion Aduanera de Honduras
ocds-lcuori-217863,ocds-lcuori-217863/2-contract,K3X17r-byP1K8-byP1K8,K3X17r-byP1K8,Gerencia Central
ocds-lcuori-213763,ocds-lcuori-213763/2-contract,nz022K-byP1K8,nz022K,Registro Nacional de las Personas
ocds-lcuori-213763,ocds-lcuori-213763/2-contract,nz022K-byP1K8-by4Gzd,nz022K-byP1K8,GERENCIA CENTRAL
ocds-lcuori-217864,ocds-lcuori-217864/2-contract,wrL8Jr-byP1K8,wrL8Jr,Instituto Nacional de Formacion Profesional
