ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-XRb6JR-REQ-511-2017-1,ocds-lcuori-XRb6JR-REQ-511-2017-1/3,XRb6JR-REQ-511-2017,XRb6JR-REQ-511-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-516-2017-1,ocds-lcuori-XRb6JR-REQ-516-2017-1/4,XRb6JR-REQ-516-2017,XRb6JR-REQ-516-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1027-2017-1,ocds-lcuori-XRb6JR-REQ-1027-2017-1/3,XRb6JR-REQ-1027-2017,XRb6JR-REQ-1027-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-L.P. 025-17-2,ocds-lcuori-grxXEr-L.P. 025-17-2/3,grxXEr-3054,grxXEr-3054,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-PLeQ0L-CON-MEP-045-17-1,ocds-lcuori-PLeQ0L-CON-MEP-045-17-1/4,PLeQ0L-CON-MEP-045-17,PLeQ0L-CON-MEP-045-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-26-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-26-2017-2/3,wrV3LP-61599,wrV3LP-61599,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-yRlm9r-CM-UNACIFOR.MAYO-003/2017-1,ocds-lcuori-yRlm9r-CM-UNACIFOR.MAYO-003/2017-1/4,yRlm9r-CM-UNACIFOR.MAYO-003/2017,yRlm9r-CM-UNACIFOR.MAYO-003/2017,,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-orvwoL-LPN-02-EQUIPAMIENTO-UNA-PINPROS-2017-2,ocds-lcuori-orvwoL-LPN-02-EQUIPAMIENTO-UNA-PINPROS-2017-2/4,orvwoL-EQUIPAMIENTO-004-UNA-PINPROS-2018,orvwoL-EQUIPAMIENTO-004-UNA-PINPROS-2018,suretyBond,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-WRz0xL-LPN-SAR-004-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-004-2017-2/3,WRz0xL-SAR-DNAF-026-2017,WRz0xL-SAR-DNAF-026-2017,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-WRz0xL-LPN-SAR-009-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-009-2017-2/3,WRz0xL-SAR-DNAF-027-2017,WRz0xL-SAR-DNAF-027-2017,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-017-2017-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-017-2017-1/4,vGZKAR-UTM CONT.-00065-2017,vGZKAR-UTM CONT.-00065-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-jRDkVG-LP-23-2017-2,ocds-lcuori-jRDkVG-LP-23-2017-2/3,jRDkVG-LP-23-2017,jRDkVG-LP-23-2017,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-orvkNL-LPr. No.01-2017-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPr. No.01-2017-SEAF-UNAH-2/3,orvkNL-46-2017-SEAF-UNAH,orvkNL-46-2017-SEAF-UNAH,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7rBxpG-LPública No.27-2017-2,ocds-lcuori-7rBxpG-LPública No.27-2017-2/3,7rBxpG-016-2018,7rBxpG-016-2018,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-12-2017-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-12-2017-2/3,wrV3LP-61992,wrV3LP-61992,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-13-2017-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-13-2017-2/3,wrV3LP-61993,wrV3LP-61993,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-8L48vL-LPN-No.002-USINIEH-DGA-SE-2017-2,ocds-lcuori-8L48vL-LPN-No.002-USINIEH-DGA-SE-2017-2/3,8L48vL-003-2017,8L48vL-003-2017,suretyBond,GJLKxGl,MAPFRE SEGUROS HONDURAS
ocds-lcuori-orvkNL-LPN No.07-2017-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.07-2017-SEAF-UNAH-2/4,orvkNL-12-2018-SEAF-UNAH,orvkNL-12-2018-SEAF-UNAH,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-NLP4qL-LPN-002-2017-2,ocds-lcuori-NLP4qL-LPN-002-2017-2/3,NLP4qL-SEFIN-UAP-0193-CB-2017 ,NLP4qL-SEFIN-UAP-0193-CB-2017 ,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-yRlaDr-LP. 006-2017-RSDCH-2,ocds-lcuori-yRlaDr-LP. 006-2017-RSDCH-2/3,yRlaDr-06025,yRlaDr-06025,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-yRlaDr-LP. 007-2017-RSDCH-2,ocds-lcuori-yRlaDr-LP. 007-2017-RSDCH-2/3,yRlaDr-06026,yRlaDr-06026,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-XRb6JR-REQ-1456-2017-1,ocds-lcuori-XRb6JR-REQ-1456-2017-1/3,XRb6JR-REQ-1456-2017,XRb6JR-REQ-1456-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1429-2017-1,ocds-lcuori-XRb6JR-REQ-1429-2017-1/4,XRb6JR-REQ-1429-2017,XRb6JR-REQ-1429-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-057-17-1,ocds-lcuori-PLeQ0L-CON-MEP-057-17-1/4,PLeQ0L-CON-MEP-057-17,PLeQ0L-CON-MEP-057-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1219-2017-1,ocds-lcuori-XRb6JR-REQ-1219-2017-1/3,XRb6JR-REQ-1219-2017,XRb6JR-REQ-1219-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-058-17-1,ocds-lcuori-PLeQ0L-CON-MEP-058-17-1/4,PLeQ0L-CON-MEP-058-17,PLeQ0L-CON-MEP-058-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1220-2017-1,ocds-lcuori-XRb6JR-REQ-1220-2017-1/3,XRb6JR-REQ-1220-2017,XRb6JR-REQ-1220-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1214-2017-1,ocds-lcuori-XRb6JR-REQ-1214-2017-1/3,XRb6JR-REQ-1214-2017,XRb6JR-REQ-1214-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-032-17-1,ocds-lcuori-PLeQ0L-CON-MEP-032-17-1/3,PLeQ0L-CON-MEP-032-17,PLeQ0L-CON-MEP-032-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1213-2017-1,ocds-lcuori-XRb6JR-REQ-1213-2017-1/3,XRb6JR-REQ-1213-2017,XRb6JR-REQ-1213-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-759-2017-1,ocds-lcuori-XRb6JR-REQ-759-2017-1/3,XRb6JR-REQ-759-2017,XRb6JR-REQ-759-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-ZGqW9r-LPN-009-IPM-2017-2,ocds-lcuori-ZGqW9r-LPN-009-IPM-2017-2/3,ZGqW9r-LPN-009-IPM-2017,ZGqW9r-LPN-009-IPM-2017,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-DL9kwR-TSC-001-2017-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2017-DAG-2/3,DL9kwR-C-0014-TSC-2018,DL9kwR-C-0014-TSC-2018,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-kR0qDr-LPN-003-2017-2,ocds-lcuori-kR0qDr-LPN-003-2017-2/3,"kR0qDr-72,73,75,76-2018","kR0qDr-72,73,75,76-2018",suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-PLeQ0L-CON-MEP-033-17-1,ocds-lcuori-PLeQ0L-CON-MEP-033-17-1/3,PLeQ0L-CON-MEP-033-17,PLeQ0L-CON-MEP-033-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-070-17-1,ocds-lcuori-PLeQ0L-CON-MEP-070-17-1/4,PLeQ0L-CON-MEP-070-17,PLeQ0L-CON-MEP-070-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-MLQnAG-LPri-HGS-007-2017-2,ocds-lcuori-MLQnAG-LPri-HGS-007-2017-2/3,MLQnAG-LPri-HGS-007-20172,MLQnAG-LPri-HGS-007-20172,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-PLeQ0L-CON-MEP-034-17-1,ocds-lcuori-PLeQ0L-CON-MEP-034-17-1/3,PLeQ0L-CON-MEP-034-17,PLeQ0L-CON-MEP-034-17,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-MLQnAG-LPri-HGS-006-2017-2,ocds-lcuori-MLQnAG-LPri-HGS-006-2017-2/3,MLQnAG-LPri-HGS-006-20172,MLQnAG-LPri-HGS-006-20172,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-023-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-023-2017-2/3,MLQnAG-LPri-SESAL-HGS-023-20172,MLQnAG-LPri-SESAL-HGS-023-20172,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-jRDkVG-LP-08-2017-2,ocds-lcuori-jRDkVG-LP-08-2017-2/3,jRDkVG-LP-08-2017,jRDkVG-LP-08-2017,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-XRb6JR-REQ-1626-2017-1,ocds-lcuori-XRb6JR-REQ-1626-2017-1/3,XRb6JR-REQ-1626-2017,XRb6JR-REQ-1626-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-026-17-1,ocds-lcuori-PLeQ0L-CON-MEP-026-17-1/4,PLeQ0L-CON-MEP-026-17,PLeQ0L-CON-MEP-026-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-025-2017-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-025-2017-1/4,vGZKAR-UTM CONT.-00091-2017,vGZKAR-UTM CONT.-00091-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-025-2017-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-025-2017-1/4,vGZKAR-UTM CONT.-00103-2017,vGZKAR-UTM CONT.-00103-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-Er6O7L-002-LPN-SNE911-2017-2,ocds-lcuori-Er6O7L-002-LPN-SNE911-2017-2/4,Er6O7L-006-2017,Er6O7L-006-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-yRlm9r-CM-UNACIFOR.ABRIL-024/2017-1,ocds-lcuori-yRlm9r-CM-UNACIFOR.ABRIL-024/2017-1/4,yRlm9r-CM-UNACIFOR.ABRIL-024/2017,yRlm9r-CM-UNACIFOR.ABRIL-024/2017,,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-PLeQ0L-CON-MEP-008-17-1,ocds-lcuori-PLeQ0L-CON-MEP-008-17-1/4,PLeQ0L-CON-MEP-008-17,PLeQ0L-CON-MEP-008-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-017-17-1,ocds-lcuori-PLeQ0L-CON-MEP-017-17-1/4,PLeQ0L-CON-MEP-017-17,PLeQ0L-CON-MEP-017-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-379-2017-1,ocds-lcuori-XRb6JR-REQ-379-2017-1/4,XRb6JR-REQ-379-2017,XRb6JR-REQ-379-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-004-17-1,ocds-lcuori-PLeQ0L-CON-MEP-004-17-1/4,PLeQ0L-CON-MEP-004-17,PLeQ0L-CON-MEP-004-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-yRlm9r-CM-UNACIFOR.FEBRERO-019/2017-1,ocds-lcuori-yRlm9r-CM-UNACIFOR.FEBRERO-019/2017-1/4,yRlm9r-CM-UNACIFOR.FEBRERO-019/2017,yRlm9r-CM-UNACIFOR.FEBRERO-019/2017,,G8L4PLY,Banco de América Central de Honduras
