ocid,id,language,publisher/name,date,tender/id,tender/localProcurementCategory,tender/procurementMethodDetails,tender/procurementMethod,tag,initiationType,buyer/id,buyer/name
ocds-lcuori-9757,ocds-lcuori-9757/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T12:01:15-06:00,9757,goodsOrServices,Convenio Marco,open,contract,tender,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-9760,ocds-lcuori-9760/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T12:12:23-06:00,9760,goodsOrServices,Convenio Marco,open,contract,tender,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-9761,ocds-lcuori-9761/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T13:08:40-06:00,9761,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-9759,ocds-lcuori-9759/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T12:08:44-06:00,9759,goodsOrServices,Convenio Marco,open,contract,tender,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-9763,ocds-lcuori-9763/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T13:17:37-06:00,9763,goodsOrServices,Convenio Marco,open,contract,tender,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-9764,ocds-lcuori-9764/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T13:38:29-06:00,9764,goodsOrServices,Convenio Marco,open,contract,tender,xK3jEy-byP1K8-wrLByx,DIVISION ADMINISTRATIVA
ocds-lcuori-9765,ocds-lcuori-9765/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T13:42:41-06:00,9765,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-VyMDzX-VzaYzq,DIRECCION DEPARTAMENTAL DE ISLAS DE LA BAHIA
ocds-lcuori-9766,ocds-lcuori-9766/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T13:50:39-06:00,9766,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-7zv12r-JyjYxz,UNIDAD ADMINISTRADORA DE FONDOS DE COOPERACION EXTERNA
ocds-lcuori-9767,ocds-lcuori-9767/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T14:28:12-06:00,9767,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-prbvrM,Direccion de Programas Especiales
ocds-lcuori-9769,ocds-lcuori-9769/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T15:02:10-06:00,9769,goodsOrServices,Convenio Marco,open,contract,tender,RyYx4z-wrLByx-NzBWyw,GERENCIA GENERAL
ocds-lcuori-9770,ocds-lcuori-9770/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T15:03:54-06:00,9770,goodsOrServices,Convenio Marco,open,contract,tender,JyjPGr-byP1K8-byP1K8,DIRECCION Y COORDINACION
ocds-lcuori-9773,ocds-lcuori-9773/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T15:14:32-06:00,9773,goodsOrServices,Convenio Marco,open,contract,tender,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-9774,ocds-lcuori-9774/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T15:14:44-06:00,9774,goodsOrServices,Convenio Marco,open,contract,tender,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-9775,ocds-lcuori-9775/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T15:19:51-06:00,9775,goodsOrServices,Convenio Marco,open,contract,tender,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-9777,ocds-lcuori-9777/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T15:54:21-06:00,9777,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-9779,ocds-lcuori-9779/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:04:25-06:00,9779,goodsOrServices,Convenio Marco,open,contract,tender,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-9780,ocds-lcuori-9780/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:07:36-06:00,9780,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-9781,ocds-lcuori-9781/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:27:29-06:00,9781,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-9782,ocds-lcuori-9782/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:28:42-06:00,9782,goodsOrServices,Convenio Marco,open,contract,tender,ZK59Kp-byP1K8-byP1K8,CONVIVIENDA
ocds-lcuori-9787,ocds-lcuori-9787/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:39:04-06:00,9787,goodsOrServices,Convenio Marco,open,contract,tender,ZK59Kp-byP1K8-byP1K8,CONVIVIENDA
ocds-lcuori-9788,ocds-lcuori-9788/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:44:41-06:00,9788,goodsOrServices,Convenio Marco,open,contract,tender,ZK59Kp-byP1K8-byP1K8,CONVIVIENDA
ocds-lcuori-9784,ocds-lcuori-9784/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:32:57-06:00,9784,goodsOrServices,Convenio Marco,open,contract,tender,ZK59Kp-byP1K8-byP1K8,CONVIVIENDA
ocds-lcuori-9785,ocds-lcuori-9785/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T16:33:29-06:00,9785,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-9790,ocds-lcuori-9790/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-17T19:06:04-06:00,9790,goodsOrServices,Convenio Marco,open,contract,tender,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-9791,ocds-lcuori-9791/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T08:22:24-06:00,9791,goodsOrServices,Convenio Marco,open,contract,tender,xK3jEy-byP1K8-wrLByx,DIVISION ADMINISTRATIVA
ocds-lcuori-9792,ocds-lcuori-9792/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T08:33:01-06:00,9792,goodsOrServices,Convenio Marco,open,contract,tender,mKebrp-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-9793,ocds-lcuori-9793/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T08:48:31-06:00,9793,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-9794,ocds-lcuori-9794/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T08:55:34-06:00,9794,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-OzGwAz,GERENCIA ADMINISTRATIVA
ocds-lcuori-9796,ocds-lcuori-9796/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:01:03-06:00,9796,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-9797,ocds-lcuori-9797/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:04:43-06:00,9797,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-9798,ocds-lcuori-9798/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:05:07-06:00,9798,goodsOrServices,Convenio Marco,open,contract,tender,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-9800,ocds-lcuori-9800/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:14:51-06:00,9800,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-lzWOzp,DECANATO CIENCIAS JURIDICAS
ocds-lcuori-9805,ocds-lcuori-9805/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:27:17-06:00,9805,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-9806,ocds-lcuori-9806/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:28:28-06:00,9806,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-byQqyG,FRANQUICIAS ADUANERAS
ocds-lcuori-9802,ocds-lcuori-9802/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:17:10-06:00,9802,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-9808,ocds-lcuori-9808/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:40:36-06:00,9808,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-9810,ocds-lcuori-9810/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:43:15-06:00,9810,goodsOrServices,Convenio Marco,open,contract,tender,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-9812,ocds-lcuori-9812/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:47:02-06:00,9812,goodsOrServices,Convenio Marco,open,contract,tender,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-9813,ocds-lcuori-9813/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:50:15-06:00,9813,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-9814,ocds-lcuori-9814/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:50:38-06:00,9814,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-9816,ocds-lcuori-9816/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:53:42-06:00,9816,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-9817,ocds-lcuori-9817/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T09:56:53-06:00,9817,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-9819,ocds-lcuori-9819/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:02:08-06:00,9819,goodsOrServices,Convenio Marco,open,contract,tender,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-9820,ocds-lcuori-9820/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:04:06-06:00,9820,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-9821,ocds-lcuori-9821/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:06:41-06:00,9821,goodsOrServices,Convenio Marco,open,contract,tender,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-9825,ocds-lcuori-9825/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:24:29-06:00,9825,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-7zv2zR,SECRETARIA DE DESARROLLO INSTITUCIONAL
ocds-lcuori-9826,ocds-lcuori-9826/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:25:30-06:00,9826,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-byQqyG,FRANQUICIAS ADUANERAS
ocds-lcuori-9823,ocds-lcuori-9823/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:21:24-06:00,9823,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-7zv2zR,SECRETARIA DE DESARROLLO INSTITUCIONAL
ocds-lcuori-9828,ocds-lcuori-9828/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:42:15-06:00,9828,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-JyjxrP,UNIDAD ADMINISTRADORA DE PROYECTOS
ocds-lcuori-9829,ocds-lcuori-9829/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:53:12-06:00,9829,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-wrLByx,SUBGERENCIA ADMINISTRATIVA FINANCIERA
ocds-lcuori-9830,ocds-lcuori-9830/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T10:55:31-06:00,9830,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-lzWOzp,DECANATO CIENCIAS JURIDICAS
ocds-lcuori-9831,ocds-lcuori-9831/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:18:15-06:00,9831,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-wr13yl,DECANATO DE CIENCIAS ESPACIALES
ocds-lcuori-9833,ocds-lcuori-9833/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:27:07-06:00,9833,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-wr13yl,DECANATO DE CIENCIAS ESPACIALES
ocds-lcuori-9834,ocds-lcuori-9834/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:35:29-06:00,9834,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-lzWOzp,DECANATO CIENCIAS JURIDICAS
ocds-lcuori-9835,ocds-lcuori-9835/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:35:34-06:00,9835,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-wr13yl,DECANATO DE CIENCIAS ESPACIALES
ocds-lcuori-9838,ocds-lcuori-9838/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:40:57-06:00,9838,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-lzlXz1,DECANATO DE CIENCIAS SOCIALES
ocds-lcuori-9839,ocds-lcuori-9839/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:41:07-06:00,9839,goodsOrServices,Convenio Marco,open,contract,tender,VyMY2y-byP1K8-byP1K8,COORDINACION DEL SECTOR
ocds-lcuori-9837,ocds-lcuori-9837/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:37:39-06:00,9837,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-lzWOzp,DECANATO CIENCIAS JURIDICAS
ocds-lcuori-9840,ocds-lcuori-9840/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:42:41-06:00,9840,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-lzlXz1,DECANATO DE CIENCIAS SOCIALES
ocds-lcuori-9841,ocds-lcuori-9841/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:43:14-06:00,9841,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-wr13yl,DECANATO DE CIENCIAS ESPACIALES
ocds-lcuori-9842,ocds-lcuori-9842/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:44:40-06:00,9842,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-lzlXz1,DECANATO DE CIENCIAS SOCIALES
ocds-lcuori-9843,ocds-lcuori-9843/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T11:44:59-06:00,9843,goodsOrServices,Convenio Marco,open,contract,tender,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-9844,ocds-lcuori-9844/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T12:33:29-06:00,9844,goodsOrServices,Convenio Marco,open,contract,tender,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-9845,ocds-lcuori-9845/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T13:09:50-06:00,9845,goodsOrServices,Convenio Marco,open,contract,tender,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-9850,ocds-lcuori-9850/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T13:42:13-06:00,9850,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-9851,ocds-lcuori-9851/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T13:47:45-06:00,9851,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-az8Qyd,DECANATO CIENCIAS ECONOMICAS
ocds-lcuori-9847,ocds-lcuori-9847/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T13:21:21-06:00,9847,goodsOrServices,Convenio Marco,open,contract,tender,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-9848,ocds-lcuori-9848/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T13:23:23-06:00,9848,goodsOrServices,Convenio Marco,open,contract,tender,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-9853,ocds-lcuori-9853/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T14:02:57-06:00,9853,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-9855,ocds-lcuori-9855/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T14:15:47-06:00,9855,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-9856,ocds-lcuori-9856/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T15:09:05-06:00,9856,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-9857,ocds-lcuori-9857/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T15:23:45-06:00,9857,goodsOrServices,Convenio Marco,open,contract,tender,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-9862,ocds-lcuori-9862/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T15:57:48-06:00,9862,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-NrAEr4,DIRECCION INVESTIGACION CIENTIFICA
ocds-lcuori-9864,ocds-lcuori-9864/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:01:30-06:00,9864,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-9860,ocds-lcuori-9860/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T15:47:12-06:00,9860,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-9865,ocds-lcuori-9865/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:01:35-06:00,9865,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-NrAEr4,DIRECCION INVESTIGACION CIENTIFICA
ocds-lcuori-9866,ocds-lcuori-9866/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:04:26-06:00,9866,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-NrAEr4,DIRECCION INVESTIGACION CIENTIFICA
ocds-lcuori-9869,ocds-lcuori-9869/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:29:14-06:00,9869,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-PrDEBz,CRAED
ocds-lcuori-9870,ocds-lcuori-9870/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:35:07-06:00,9870,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-OzGAKn,DECANATO CIENCIAS MEDICAS
ocds-lcuori-9867,ocds-lcuori-9867/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:06:32-06:00,9867,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-NrAEr4,DIRECCION INVESTIGACION CIENTIFICA
ocds-lcuori-9868,ocds-lcuori-9868/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:12:19-06:00,9868,goodsOrServices,Convenio Marco,open,contract,tender,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-9871,ocds-lcuori-9871/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:41:20-06:00,9871,goodsOrServices,Convenio Marco,open,contract,tender,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-9872,ocds-lcuori-9872/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:44:59-06:00,9872,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-PrDEBz,CRAED
ocds-lcuori-9873,ocds-lcuori-9873/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:47:15-06:00,9873,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-PrDEBz,CRAED
ocds-lcuori-9874,ocds-lcuori-9874/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T16:56:48-06:00,9874,goodsOrServices,Convenio Marco,open,contract,tender,mKebrp-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-9876,ocds-lcuori-9876/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T18:30:47-06:00,9876,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-9877,ocds-lcuori-9877/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T18:34:54-06:00,9877,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-9878,ocds-lcuori-9878/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-18T20:12:18-06:00,9878,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-9880,ocds-lcuori-9880/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-19T08:51:36-06:00,9880,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-9882,ocds-lcuori-9882/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-19T09:01:14-06:00,9882,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-9883,ocds-lcuori-9883/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-11-19T09:02:42-06:00,9883,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
