ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-WRzj0R-LPN-0008-2019-2,ocds-lcuori-WRzj0R-LPN-0008-2019-2/4,WRzj0R-0008-2019,WRzj0R-0008-2019,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-WRzj0R-LPN-0008-2019-2,ocds-lcuori-WRzj0R-LPN-0008-2019-2/4,WRzj0R-008-2019-A,WRzj0R-008-2019-A,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-PLeQ0L-CON-MEP-088-19-1,ocds-lcuori-PLeQ0L-CON-MEP-088-19-1/2,PLeQ0L-CON-MEP-088-19,PLeQ0L-CON-MEP-088-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-089-19-1,ocds-lcuori-PLeQ0L-CON-MEP-089-19-1/2,PLeQ0L-CON-MEP-089-19,PLeQ0L-CON-MEP-089-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-CPS-008-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-008-UDEIP-INSEP-2019-2/4,kR05rP-CPS-008-UDEIP-INSEP-2019,kR05rP-CPS-008-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PLeQ0L-CON-MEP-090-19-1,ocds-lcuori-PLeQ0L-CON-MEP-090-19-1/2,PLeQ0L-CON-MEP-090-19,PLeQ0L-CON-MEP-090-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-037-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-037-UDEIP-INSEP-2019-2/4,kR05rP-LPR-037-UDEIP-INSEP-2019,kR05rP-LPR-037-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-039-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-039-UDEIP-INSEP-2019-2/5,kR05rP-LPR-039-UDEIP-INSEP-2019,kR05rP-LPR-039-UDEIP-INSEP-2019,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-kR05rP-CPS-009-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-009-UDEIP-INSEP-2019-2/4,kR05rP-CPS-009-UDEIP-INSEP-2019,kR05rP-CPS-009-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-LPública No.35-2019-2,ocds-lcuori-7rBxpG-LPública No.35-2019-2/3,7rBxpG-011-2020,7rBxpG-011-2020,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-Er6O7L-LPN-003-2019-2,ocds-lcuori-Er6O7L-LPN-003-2019-2/3,Er6O7L-002-2020,Er6O7L-002-2020,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-L.P 073-2019-2,ocds-lcuori-grxXEr-L.P 073-2019-2/2,grxXEr-3412,grxXEr-3412,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-kR05rP-LPR-040-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-040-UDEIP-INSEP-2019-2/4,kR05rP-LPR-040-UDEIP-INSEP-2019,kR05rP-LPR-040-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-104-19-1,ocds-lcuori-PLeQ0L-CON-MEP-104-19-1/6,PLeQ0L-CON-MEP-104-19,PLeQ0L-CON-MEP-104-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-112-19-1,ocds-lcuori-PLeQ0L-CON-MEP-112-19-1/6,PLeQ0L-CON-MEP-112-19,PLeQ0L-CON-MEP-112-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-mGE4eL-LPR-SEDECOAS-FHIS-12-2019-2,ocds-lcuori-mGE4eL-LPR-SEDECOAS-FHIS-12-2019-2/3,mGE4eL-adquisicion,mGE4eL-adquisicion,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-mGE4eL-LPR-SEDECOAS-FHIS-13-2019-2,ocds-lcuori-mGE4eL-LPR-SEDECOAS-FHIS-13-2019-2/3,mGE4eL-LPR-SEDECOAS-FHIS-13-2019,mGE4eL-LPR-SEDECOAS-FHIS-13-2019,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-PLeQ0L-CON-MEP-102-19-1,ocds-lcuori-PLeQ0L-CON-MEP-102-19-1/6,PLeQ0L-CON-MEP-102-19,PLeQ0L-CON-MEP-102-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-Zr5mWr-LPN No. 03-2019-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 03-2019-SEAPI-UNAH-2/6,Zr5mWr-CC-01-2019-SEAPI-UNAH,Zr5mWr-CC-01-2019-SEAPI-UNAH,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7rBxpG-LPública No.22-2019-2,ocds-lcuori-7rBxpG-LPública No.22-2019-2/5,7rBxpG-081-2019,7rBxpG-081-2019,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7rBxpG-LPública No.22-2019-2,ocds-lcuori-7rBxpG-LPública No.22-2019-2/5,7rBxpG-082-2019,7rBxpG-082-2019,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-7rBxpG-LPública No.22-2019-2,ocds-lcuori-7rBxpG-LPública No.22-2019-2/5,7rBxpG-083-2019,7rBxpG-083-2019,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-WRzj0R-LPN-005-2019-2,ocds-lcuori-WRzj0R-LPN-005-2019-2/3,WRzj0R-005-2019,WRzj0R-005-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-101-19-1,ocds-lcuori-PLeQ0L-CON-MEP-101-19-1/6,PLeQ0L-CON-MEP-101-19,PLeQ0L-CON-MEP-101-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kG1ger-LPN-ENP-07-2019-2,ocds-lcuori-kG1ger-LPN-ENP-07-2019-2/5,kG1ger-07-2019,kG1ger-07-2019,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-PLeQ0L-CON-MEP-068-19-1,ocds-lcuori-PLeQ0L-CON-MEP-068-19-1/5,PLeQ0L-CON-MEP-068-19,PLeQ0L-CON-MEP-068-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kG1ger-LPN-ENP-06-2019-2,ocds-lcuori-kG1ger-LPN-ENP-06-2019-2/5,kG1ger-02-2020,kG1ger-02-2020,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-072-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-072-2019-1/4,vGZKAR-UTM CONT 168-2019,vGZKAR-UTM CONT 168-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-JLKQxR-43-017-2019-2,ocds-lcuori-JLKQxR-43-017-2019-2/5,JLKQxR-043-3804-2019,JLKQxR-043-3804-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2,ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2/5,1RaEMR-LP-013-HJMG-2019-A,1RaEMR-LP-013-HJMG-2019-A,check,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2,ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2/5,1RaEMR-LP-013-HJMG-2019-B,1RaEMR-LP-013-HJMG-2019-B,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2,ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2/5,1RaEMR-LP-013-HJMG-2019-C,1RaEMR-LP-013-HJMG-2019-C,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2,ocds-lcuori-1RaEMR-LP-013-HJMG-2019-2/5,1RaEMR-LP-013-HJMG-2019-D,1RaEMR-LP-013-HJMG-2019-D,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-17-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-17-2019-2/6,mGE4eL-66085,mGE4eL-66085,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-NrdVGA-LPN 010-DGAF-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN 010-DGAF-DGA-SE-2019-2/6,NrdVGA-010-SE-2019,NrdVGA-010-SE-2019,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-grxXEr-L.P. 050-2019-2,ocds-lcuori-grxXEr-L.P. 050-2019-2/7,grxXEr-3362,grxXEr-3362,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-071-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-071-2019-1/4,vGZKAR-UTM CONT 167-2019,vGZKAR-UTM CONT 167-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-05-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-05-2019-2/5,mGE4eL-67076,mGE4eL-67076,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-L.P. 016-2019-2,ocds-lcuori-grxXEr-L.P. 016-2019-2/3,grxXEr-3283,grxXEr-3283,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-kR05rP-LPR-029-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-029-UDEIP-INSEP-2019-2/4,kR05rP-LPR-029-UDEIP-INSEP-2019,kR05rP-LPR-029-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-031-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-031-UDEIP-INSEP-2019-2/4,kR05rP-LPR-031-UDEIP-INSEP-2019,kR05rP-LPR-031-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-CPS-005-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-005-UDEIP-INSEP-2019-2/4,kR05rP-CPS-005-UDEIP-INSEP-2019,kR05rP-CPS-005-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-CPS-006-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-006-UDEIP-INSEP-2019-2/4,kR05rP-CPS-006-UDEIP-INSEP-2019,kR05rP-CPS-006-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-WRz0xL-LPN-SAR-012-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-012-2019-2/7,WRz0xL-NO. TG-55-180,WRz0xL-NO. TG-55-180,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-kR05rP-CPS-007-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-007-UDEIP-INSEP-2019-2/4,kR05rP-CPS-0007-UDEIP-INSEP-2019,kR05rP-CPS-0007-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-NrdVGA-LPN-013-DGEM-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN-013-DGEM-DGA-SE-2019-2/7,NrdVGA-12-2019,NrdVGA-12-2019,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-jRDkQG-LPN-001-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-001-2019FUNDAHMCR-2/4,jRDkQG-CONTRATO-004-2019,jRDkQG-CONTRATO-004-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-lRo92L-LP-SESAL-HGST-030-2019-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-030-2019-2/5,"lRo92L-19-96,19-115,19-116","lRo92L-19-96,19-115,19-116",check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-012-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-012-2019-1/6,vGZKAR-UTM CONT 039-2019,vGZKAR-UTM CONT 039-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-15-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-15-2019-2/5,mGE4eL-63358,mGE4eL-63358,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-jRDkVG-LP-09-2019-2,ocds-lcuori-jRDkVG-LP-09-2019-2/4,jRDkVG-LP-09-2019,jRDkVG-LP-09-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7rBxpG-CDirecta No.06-2019-2,ocds-lcuori-7rBxpG-CDirecta No.06-2019-2/6,7rBxpG-001-2020,7rBxpG-001-2020,suretyBond,GNLPKrv,Compañía de Seguros Interamericana S.A.
ocds-lcuori-1RaEMR-LP-HJMG-009-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-009-2019-2/5,1RaEMR-LP-009-2019-B,1RaEMR-LP-009-2019-B,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-12-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-12-2019-2/6,mGE4eL-66961,mGE4eL-66961,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-LPR-004-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-004-UDEIP-INSEP-2019-2/4,kR05rP-LPR-004-UDEIP-INSEP-2019,kR05rP-LPR-004-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-LPR-005-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-005-UDEIP-INSEP-2019-2/4,kR05rP-LPR-005-UDEIP-INSEP-2019,kR05rP-LPR-005-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-007-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-007-UDEIP-INSEP-2019-2/4,kR05rP-LPR-007-UDEIP-INSEP-2019,kR05rP-LPR-007-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-CPS-001-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-001-UDEIP-INSEP-2019-2/5,kR05rP-CPS-001-UDEIP-INSEP-2019,kR05rP-CPS-001-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-LPR-001-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-001-UDEIP-INSEP-2019-2/4,kR05rP-LPR-001-UDEIP-INSEP-2019,kR05rP-LPR-001-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-045-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-045-2019-1/4,vGZKAR-UTM CONT 093-2019,vGZKAR-UTM CONT 093-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-L.P. 012-2019-2,ocds-lcuori-grxXEr-L.P. 012-2019-2/3,grxXEr-3279,grxXEr-3279,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-orvkNL-LPN No.03-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.03-2019-SEAF-UNAH-2/4,orvkNL-26-2019-SEAF-UNAH,orvkNL-26-2019-SEAF-UNAH,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-jRDkVG-LP-07-2019-2,ocds-lcuori-jRDkVG-LP-07-2019-2/3,jRDkVG-LP-07-2019,jRDkVG-LP-07-2019,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-046-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-046-2019-1/4,vGZKAR-UTM CONT 098-2019,vGZKAR-UTM CONT 098-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-015-19-1,ocds-lcuori-PLeQ0L-CON-MEP-015-19-1/4,PLeQ0L-CON-MEP-015-19,PLeQ0L-CON-MEP-015-19,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-047-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-047-2019-1/4,vGZKAR-UTM CONT 097-2019,vGZKAR-UTM CONT 097-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-048-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-048-2019-1/4,vGZKAR-UTM CONT 099-2019,vGZKAR-UTM CONT 099-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-016-19-1,ocds-lcuori-PLeQ0L-CON-MEP-016-19-1/4,PLeQ0L-CON-MEP-016-19,PLeQ0L-CON-MEP-016-19,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-PLeQ0L-CON-MEP-017-19-1,ocds-lcuori-PLeQ0L-CON-MEP-017-19-1/4,PLeQ0L-CON-MEP-017-19,PLeQ0L-CON-MEP-017-19,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-PLeQ0L-CON-MEP-019-19-1,ocds-lcuori-PLeQ0L-CON-MEP-019-19-1/4,PLeQ0L-CON-MEP-019-19,PLeQ0L-CON-MEP-019-19,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-yRlaDr-LP. 006-2019-RSDCH-2,ocds-lcuori-yRlaDr-LP. 006-2019-RSDCH-2/4,yRlaDr-005-2019,yRlaDr-005-2019,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-WRz0xL-LPN-SAR-010-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-010-2019-2/6,WRz0xL-Contrato SAR-DNAF-026-2019,WRz0xL-Contrato SAR-DNAF-026-2019,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-WRz0xL-LPN-SAR-010-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-010-2019-2/6,WRz0xL-SAR-DNAF-027-2019,WRz0xL-SAR-DNAF-027-2019,suretyBond,GNLPKrv,Compañía de Seguros Interamericana S.A.
ocds-lcuori-1RaEMR-LP-002-2019-2,ocds-lcuori-1RaEMR-LP-002-2019-2/3,1RaEMR-LP-002-2019,1RaEMR-LP-002-2019,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-orvkNL-LPN No.06-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.06-2019-SEAF-UNAH-2/5,orvkNL-14-2019-SEAF-UNAH,orvkNL-14-2019-SEAF-UNAH,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-15-2019-2,ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-15-2019-2/3,mGE4eL-65725,mGE4eL-65725,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-06-2019-2,ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-06-2019-2/3,mGE4eL-65733,mGE4eL-65733,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1RaEMR-LP-HJMG-005-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-005-2019-2/4,1RaEMR-LP-HJMG-005-2010-D,1RaEMR-LP-HJMG-005-2010-D,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-1RaEMR-LP-HJMG-005-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-005-2019-2/4,1RaEMR-LP-HJMG-005-2019-A,1RaEMR-LP-HJMG-005-2019-A,check,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-1RaEMR-LP-HJMG-005-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-005-2019-2/4,1RaEMR-LP-HJMG-005-2019-C,1RaEMR-LP-HJMG-005-2019-C,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-1RaEMR-LP-HJMG-006-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-006-2019-2/4,1RaEMR-LP-HJMG-006-2019-A,1RaEMR-LP-HJMG-006-2019-A,check,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-02-2019-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-02-2019-2/3,mGE4eL-66295,mGE4eL-66295,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-WRz0xL-LP-SAR-005-2019-2,ocds-lcuori-WRz0xL-LP-SAR-005-2019-2/4,WRz0xL-NO. TG-31-46,WRz0xL-NO. TG-31-46,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-kR05rP-LPR-002-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-002-UDEIP-INSEP-2019-2/4,kR05rP-LPR-002-UDEIP-INSEP-2019,kR05rP-LPR-002-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-L.P. 015-2019-2,ocds-lcuori-grxXEr-L.P. 015-2019-2/3,grxXEr-3282,grxXEr-3282,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2/4,kR05rP-LPR-003-UDEIP-INSEP-2019,kR05rP-LPR-003-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2/4,kR05rP-LPR-006-UDEIP-INSEP-2019,kR05rP-LPR-006-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2/4,kR05rP-LPR-009-UDEIP-INSEP-2019,kR05rP-LPR-009-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2/4,kR05rP-LPR-010-UDEIP-INSEP-2019,kR05rP-LPR-010-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-011-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-011-UDEIP-INSEP-2019-2/4,kR05rP-LPR-011-UDEIP-INSEP-2019,kR05rP-LPR-011-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-012-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-012-UDEIP-INSEP-2019-2/4,kR05rP-LPR-012-UDEIP-INSEP-2019,kR05rP-LPR-012-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-013-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-013-UDEIP-INSEP-2019-2/4,kR05rP-LPR-013-UDEIP-INSEP-2019,kR05rP-LPR-013-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-014-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-014-UDEIP-INSEP-2019-2/4,kR05rP-LPR-014-UDEIP-INSEP-2019,kR05rP-LPR-014-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-015-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-015-UDEIP-INSEP-2019-2/4,kR05rP-LPR-015-UDEIP-INSEP-2019,kR05rP-LPR-015-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-016-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-016-UDEIP-INSEP-2019-2/4,kR05rP-LPR-016-UDEIP-INSEP-2019,kR05rP-LPR-016-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-LPR-017-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-017-UDEIP-INSEP-2019-2/4,kR05rP-LPR-017-UDEIP-INSEP-2019,kR05rP-LPR-017-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-LPR-018-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-018-UDEIP-INSEP-2019-2/4,kR05rP-LPR-018-UDEIP-INSEP-2019,kR05rP-LPR-018-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-CPS-002-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-002-UDEIP-INSEP-2019-2/4,kR05rP-CPS-002-UDEIP-INSEP-2019,kR05rP-CPS-002-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-CPS-003-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-003-UDEIP-INSEP-2019-2/4,kR05rP-CPS-003-UDEIP-INSEP-2019,kR05rP-CPS-003-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-CPS-004-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-004-UDEIP-INSEP-2019-2/4,kR05rP-CPS-004-UDEIP-INSEP-2019,kR05rP-CPS-004-UDEIP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PLeQ0L-CON-MEP-020-19-1,ocds-lcuori-PLeQ0L-CON-MEP-020-19-1/5,PLeQ0L-CON-MEP-020-19,PLeQ0L-CON-MEP-020-19,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-01-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-01-2019-2/4,mGE4eL-66489,mGE4eL-66489,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR2qdG-LP-05-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-05-HRSC-2019-2/4,kR2qdG-04-2019,kR2qdG-04-2019,check,GEr6JrN,Banco La Fise S.A.
